      Step          Pe(mixed)          E_total                Temp                  Pe                  Ke   Speed(ns/day)
       214   -31396.7862612325   -31188.2076231287     1494.1060805300   -31396.7862612325      208.5786381039      0.62803346
       215   -31397.0452281200   -31188.2089242610     1495.9518111145   -31397.0452281200      208.8363038591      0.52230819
       216   -31397.2782238995   -31188.2105977455     1497.6088362560   -31397.2782238995      209.0676261540      0.42747777
       217   -31397.4605729499   -31188.2119055412     1498.9056844950   -31397.4605729499      209.2486674087      0.46578220
       218   -31397.5729879382   -31188.2131171241     1499.7022650349   -31397.5729879382      209.3598708141      0.72132061
       219   -31397.6007825925   -31188.2132097830     1499.9007020376   -31397.6007825925      209.3875728095      0.77495400
       220   -31397.5386490163   -31188.2135693267     1499.4530466534   -31397.5386490163      209.3250796896      0.68649017
       221   -31397.3857919665   -31188.2125731636     1498.3652254067   -31397.3857919665      209.1732188029      0.75929320
       222   -31397.1523092980   -31188.2119930184     1496.6968806550   -31397.1523092980      208.9403162797      0.75628246
       223   -31396.8522648309   -31188.2106743320     1494.5570258285   -31396.8522648309      208.6415904989      0.75666144
       224   -31396.5071280735   -31188.2091246739     1492.0958170546   -31396.5071280735      208.2980033997      0.77125134
       225   -31396.1419586361   -31188.2073057389     1489.4930375941   -31396.1419586361      207.9346528972      0.74894416
       226   -31395.7845439230   -31188.2057125885     1486.9441899978   -31395.7845439230      207.5788313345      0.71291286
       227   -31395.4617305633   -31188.2038278320     1484.6452902550   -31395.4617305633      207.2579027313      0.70028671
       228   -31395.1997400258   -31188.2025727356     1482.7775706673   -31395.1997400258      206.9971672902      0.75912619
       229   -31395.0196277953   -31188.2017448713     1481.4933075040   -31395.0196277953      206.8178829241      0.76293788
       230   -31394.9366622734   -31188.2010667500     1480.9038602489   -31394.9366622734      206.7355955234      0.73615671
       231   -31394.9601671994   -31188.2012535255     1481.0708945668   -31394.9601671994      206.7589136739      0.74970337
       232   -31395.0902216226   -31188.2014028440     1482.0014405159   -31395.0902216226      206.8888187786      0.75640874
       233   -31395.3210129874   -31188.2024476886     1483.6471779507   -31395.3210129874      207.1185652988      0.75895131
       234   -31395.6376833997   -31188.2035049210     1485.9080018556   -31395.6376833997      207.4341784786      0.74837190
       235   -31396.0207353668   -31188.2052202726     1488.6396207846   -31396.0207353668      207.8155150942      0.71409290
       236   -31396.4446711418   -31188.2068674829     1491.6645897753   -31396.4446711418      208.2378036590      0.73619410
       237   -31396.8822560051   -31188.2087082916     1494.7859441357   -31396.8822560051      208.6735477136      0.75396158
       238   -31397.3051890339   -31188.2105455842     1497.8023685673   -31397.3051890339      209.0946434497      0.76439429
       239   -31397.6865512027   -31188.2120099383     1500.5236809703   -31397.6865512027      209.4745412644      0.75068953
       240   -31398.0030549168   -31188.2127720844     1502.7854245547   -31398.0030549168      209.7902828324      0.66254912
       241   -31398.2379441874   -31188.2136958910     1504.4613834434   -31398.2379441874      210.0242482965      0.70951408
       242   -31398.3792810632   -31188.2138030902     1505.4730504118   -31398.3792810632      210.1654779730      0.73214847
       243   -31398.4236868182   -31188.2132215415     1505.7953068254   -31398.4236868182      210.2104652766      0.72376246
       244   -31398.3757748135   -31188.2124086939     1505.4579226257   -31398.3757748135      210.1633661196      0.72050315
       245   -31398.2475019830   -31188.2118891824     1504.5427905084   -31398.2475019830      210.0356128006      0.74145855
       246   -31398.0551654174   -31188.2101930325     1503.1771808425   -31398.0551654174      209.8449723849      0.59469754
       247   -31397.8223763951   -31188.2082514814     1501.5235569932   -31397.8223763951      209.6141249137      0.59129647
       248   -31397.5752949952   -31188.2064263466     1499.7667189956   -31397.5752949952      209.3688686486      0.68313844
       249   -31397.3409782241   -31188.2048841862     1498.0992905169   -31397.3409782241      209.1360940379      0.70316058
       250   -31397.1449195864   -31188.2032471640     1496.7065950782   -31397.1449195864      208.9416724224      0.62267026
       251   -31397.0112077601   -31188.2027871807     1495.7520755230   -31397.0112077601      208.8084205794      0.76867475
       252   -31396.9557755848   -31188.2014744703     1495.3644029292   -31396.9557755848      208.7543011145      0.72137804
       253   -31396.9925689840   -31188.2015690587     1495.6272865924   -31396.9925689840      208.7909999254      0.75851445
       254   -31397.1247388757   -31188.2017328297     1496.5728826958   -31397.1247388757      208.9230060460      0.76613961
       255   -31397.3491931560   -31188.2019216529     1498.1793577704   -31397.3491931560      209.1472715031      0.79391805
       256   -31397.6573309815   -31188.2038579642     1500.3727633294   -31397.6573309815      209.4534730174      0.80082177
       257   -31398.0292847897   -31188.2044401759     1503.0330000894   -31398.0292847897      209.8248446138      0.69395710
       258   -31398.4458006255   -31188.2062994487     1506.0032989551   -31398.4458006255      210.2395011769      0.77347363
       259   -31398.8802246663   -31188.2080935320     1509.1023461821   -31398.8802246663      210.6721311343      0.77651492
       260   -31399.3057559865   -31188.2098413302     1512.1380239618   -31399.3057559865      211.0959146563      0.76622870
       261   -31399.6961562690   -31188.2116350236     1514.9217197081   -31399.6961562690      211.4845212454      0.77259141
       262   -31400.0270685014   -31188.2130273415     1517.2821613736   -31400.0270685014      211.8140411599      0.77111184
       263   -31400.2781128477   -31188.2133955715     1519.0778232546   -31400.2781128477      212.0647172762      0.22803522
       264   -31400.4366715872   -31188.2143083343     1520.2070846903   -31400.4366715867      212.2223632529      0.38899722
       265   -31400.4937238992   -31188.2143507489     1520.6154622460   -31400.4937238421      212.2793731503      0.38703007
       266   -31400.4489028895   -31188.2136447869     1520.2994540415   -31400.4489013846      212.2352581026      0.38198765
       267   -31400.3094756182   -31188.2127954203     1519.3067824427   -31400.3094520983      212.0966801979      0.39817592
       268   -31400.0888957561   -31188.2118841535     1517.7332359523   -31400.0886670685      211.8770116026      0.40990625
