      Step          Pe(mixed)          E_total                Temp                  Pe                  Ke   Speed(ns/day)
       234   -31395.6376833989   -31188.2035049196     1485.9080018608   -31395.6376833989      207.4341784794      0.24316029
       235   -31396.0207353662   -31188.2052202712     1488.6396207902   -31396.0207353662      207.8155150950      0.22929120
       236   -31396.4446711409   -31188.2068674811     1491.6645897814   -31396.4446711409      208.2378036598      0.24267342
       237   -31396.8822560046   -31188.2087082900     1494.7859441426   -31396.8822560046      208.6735477145      0.23798954
       238   -31397.3051890336   -31188.2105455828     1497.8023685750   -31397.3051890336      209.0946434508      0.23812481
       239   -31397.6865512025   -31188.2120099369     1500.5236809789   -31397.6865512025      209.4745412656      0.24411854
       240   -31398.0030549168   -31188.2127720831     1502.7854245642   -31398.0030549168      209.7902828337      0.23903109
       241   -31398.2379441876   -31188.2136958898     1504.4613834536   -31398.2379441876      210.0242482979      0.24170471
       242   -31398.3792816565   -31188.2138036815     1505.4730504263   -31398.3792816565      210.1654779750      0.24876633
       243   -31398.4236868183   -31188.2132215391     1505.7953068439   -31398.4236868183      210.2104652792      0.23608791
       244   -31398.3757748138   -31188.2124086916     1505.4579226444   -31398.3757748138      210.1633661222      0.24432839
       245   -31398.2475019835   -31188.2118891803     1504.5427905270   -31398.2475019835      210.0356128032      0.23912099
       246   -31398.0551654175   -31188.2101930300     1503.1771808607   -31398.0551654175      209.8449723874      0.06915199
       247   -31397.8223763951   -31188.2082514790     1501.5235570109   -31397.8223763951      209.6141249162      0.22063591
       248   -31397.5752954877   -31188.2064268370     1499.7667190109   -31397.5752954877      209.3688686508      0.23491409
       249   -31397.3409782242   -31188.2048841844     1498.0992905299   -31397.3409782242      209.1360940397      0.24648966
       250   -31397.1449195862   -31188.2032471620     1496.7065950903   -31397.1449195862      208.9416724241      0.23606177
       251   -31397.0112077595   -31188.2027871785     1495.7520755343   -31397.0112077595      208.8084205810      0.24875096
       252   -31396.9557755841   -31188.2014744681     1495.3644029397   -31396.9557755841      208.7543011160      0.24991060
       253   -31396.9925690258   -31188.2015690990     1495.6272866029   -31396.9925690258      208.7909999268      0.24002773
       254   -31397.1247388750   -31188.2017328276     1496.5728827064   -31397.1247388750      208.9230060474      0.23725023
       255   -31397.3491931555   -31188.2019216509     1498.1793577807   -31397.3491931555      209.1472715046      0.25156128
       256   -31397.6573309808   -31188.2038579620     1500.3727633396   -31397.6573309808      209.4534730188      0.21054556
       257   -31398.0292847930   -31188.2044401777     1503.0330000997   -31398.0292847930      209.8248446153      0.24696336
       258   -31398.4458006250   -31188.2062994467     1506.0032989657   -31398.4458006250      210.2395011784      0.24671537
       259   -31398.8802246658   -31188.2080935299     1509.1023461934   -31398.8802246658      210.6721311359      0.24661463
       260   -31399.3057559860   -31188.2098413281     1512.1380239737   -31399.3057559860      211.0959146580      0.24236587
       261   -31399.6961562688   -31188.2116350217     1514.9217197207   -31399.6961562688      211.4845212471      0.23132346
       262   -31400.0270685010   -31188.2130273393     1517.2821613869   -31400.0270685010      211.8140411617      0.24555767
       263   -31400.2781128481   -31188.2133955699     1519.0778232686   -31400.2781128481      212.0647172781      0.10131962
       264   -31400.4366715873   -31188.2143083324     1520.2070847048   -31400.4366715868      212.2223632549      0.14020717
       265   -31400.4937240830   -31188.2143509309     1520.6154622590   -31400.4937240259      212.2793731521      0.13581735
       266   -31400.4489028898   -31188.2136447855     1520.2994540528   -31400.4489013848      212.2352581042      0.14734508
       267   -31400.3094756184   -31188.2127954190     1519.3067824539   -31400.3094520985      212.0966801994      0.14553671
